YEAR,CONF,CONF ID,QUAD NO,QUAD ID,TEAM NO,TEAM ID,TEAM,SEED,ROUND,K TEMPO,K TEMPO RANK,KADJ T,KADJ T RANK,K OFF,KO RANK,KADJ O,KADJ O RANK,K DEF,KD RANK,KADJ D,KADJ D RANK,KADJ EM,KADJ EM RANK,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,BADJ EM RANK,BADJ O RANK,BADJ D RANK,BARTHAG RANK,EFG% RANK,EFGD% RANK,FTR RANK,FTRD RANK,TOV% RANK,TOV%D RANK,OREB% RANK,DREB% RANK,OP OREB% RANK,OP DREB% RANK,RAW T RANK,2PT% RANK,2PT%D RANK,3PT% RANK,3PT%D RANK,BLK% RANK,BLKED% RANK,AST% RANK,OP AST% RANK,2PTR RANK,3PTR RANK,2PTRD RANK,3PTRD RANK,BADJT RANK,AVG HGT RANK,EFF HGT RANK,EXP RANK,TALENT RANK,FT% RANK,OP FT% RANK,PPPO RANK,PPPD RANK,ELITE SOS RANK,RANK,PAKE,PASE,last10_adjoe,last10_adjde,last10_adjEM,last10_barthag,tourney_adjoe,tourney_adjde,tourney_adjEM,tourney_barthag
2010,SC,27.0,10.0,2.0,132.0,241.0,Wofford,13.0,64.0,65.8847,247.0,63.1377,274.0,104.328,106.0,104.267,146.0,93.6055,32.0,94.8414,52.0,9.42513,83.0,9.0,103.7,94.7,0.74,33.0,25.0,8.0,75.75758,49.2,46.8,44.6,35.8,18.2,21.6,33.5,70.7,29.3,66.5,65.4,48.0,47.0,34.7,30.9,5.8,10.7,57.4,43.5,68.8,31.2,69.0,31.0,64.6,75.379,78.426,1.877,9.27,67.3,67.7,1.051,0.942,14.561,-1.9,88.0,144.0,56.0,86.0,152.0,84.0,41.0,135.0,60.0,90.0,150.0,49.0,49.0,150.0,257.0,164.0,139.0,144.0,41.0,314.0,270.0,76.0,6.0,150.0,201.0,233.0,117.0,283.0,310.0,309.0,116.0,197.0,225.0,111.0,96.0,39.0,197.0,,,,,,,,,,,
2010,A10,1.0,11.0,3.0,131.0,244.0,Xavier,6.0,16.0,70.633,45.0,68.8639,37.0,110.624,26.0,114.769,20.0,95.6034,52.0,94.9437,54.0,19.8256,23.0,19.6,114.3,94.7,0.897,32.0,24.0,8.0,75.0,52.5,45.7,42.4,33.2,18.3,18.2,35.0,70.6,29.4,65.0,70.2,51.0,46.4,37.2,29.4,9.1,11.6,51.9,52.8,68.3,31.7,68.9,31.1,70.3,76.982,80.978,1.45,54.813,71.3,65.6,1.111,0.959,27.451,2.8,22.0,20.0,56.0,26.0,43.0,49.0,70.0,84.0,65.0,287.0,92.0,52.0,52.0,92.0,57.0,62.0,121.0,55.0,11.0,162.0,315.0,215.0,154.0,165.0,188.0,230.0,121.0,49.0,99.0,29.0,261.0,50.0,100.0,36.0,25.0,58.0,59.0,,,,,,,,,,,
2009,MAC,17.0,5.0,1.0,130.0,2.0,Akron,13.0,64.0,64.9547,239.0,64.5005,173.0,100.99,174.0,102.057,173.0,91.9536,10.0,95.0743,45.0,6.9826,94.0,7.1,101.1,94.0,0.698,34.0,22.0,12.0,64.70588,48.2,45.2,36.4,45.0,20.9,26.8,34.5,63.7,36.3,65.5,65.0,47.4,45.8,32.9,29.3,6.8,7.3,53.6,48.6,60.2,39.8,67.0,33.0,66.0,76.326,79.718,1.461,1.37,71.5,69.2,1.01,0.92,14.565,-5.4,94.0,168.0,45.0,92.0,207.0,35.0,181.0,317.0,199.0,4.0,108.0,299.0,299.0,108.0,251.0,196.0,84.0,230.0,8.0,261.0,74.0,183.0,39.0,307.0,38.0,165.0,185.0,204.0,189.0,156.0,236.0,279.0,86.0,195.0,171.0,11.0,194.0,,,,,,,,,,,
2009,SWAC,31.0,0.0,0.0,129.0,4.0,Alabama St.,16.0,68.0,66.3073,170.0,62.7485,259.0,105.013,99.0,101.941,178.0,96.2504,64.0,103.957,203.0,-2.01623,186.0,-3.0,99.6,102.6,0.416,29.0,20.0,9.0,68.96552,51.7,43.4,36.5,33.4,20.6,19.3,34.8,64.5,35.5,65.2,66.9,52.8,42.9,32.9,29.8,11.3,7.1,54.8,45.9,68.5,31.5,72.3,27.7,65.2,77.353,80.312,2.023,0.201,63.3,66.1,1.039,0.951,10.21,-5.1,202.0,204.0,206.0,202.0,75.0,6.0,178.0,103.0,179.0,252.0,98.0,279.0,279.0,98.0,155.0,26.0,25.0,230.0,10.0,60.0,63.0,148.0,15.0,132.0,214.0,325.0,23.0,239.0,63.0,93.0,62.0,307.0,314.0,35.0,115.0,44.0,296.0,,,,,,,,,,,
2009,Pat,25.0,6.0,2.0,128.0,6.0,American,14.0,64.0,61.2289,326.0,59.7892,322.0,104.872,104.0,104.705,128.0,94.1783,25.0,100.204,124.0,4.50143,114.0,3.6,103.0,99.4,0.601,31.0,24.0,7.0,77.41935,53.7,44.9,32.8,35.2,21.4,20.7,31.9,70.6,29.4,68.1,61.4,52.1,42.6,37.7,33.0,7.4,9.7,55.9,51.6,62.4,37.6,66.7,33.3,61.6,74.853,78.95,2.575,8.688,64.8,71.8,1.041,0.943,11.588,-2.3,125.0,135.0,137.0,125.0,26.0,30.0,269.0,148.0,221.0,169.0,207.0,44.0,44.0,207.0,328.0,42.0,23.0,41.0,103.0,231.0,242.0,124.0,107.0,278.0,68.0,157.0,190.0,326.0,332.0,256.0,2.0,190.0,292.0,309.0,110.0,34.0,271.0,,,,,,,,,,,
2009,P10,23.0,8.0,4.0,127.0,8.0,Arizona,12.0,16.0,64.4079,264.0,63.6396,213.0,111.384,19.0,117.23,7.0,105.805,267.0,101.217,143.0,16.0133,37.0,16.5,116.3,99.8,0.853,32.0,19.0,13.0,59.375,53.2,50.8,37.0,25.5,19.4,18.3,36.1,65.9,34.1,63.9,64.5,50.7,49.1,39.5,35.5,9.0,6.0,56.3,62.5,71.0,29.0,59.3,40.7,65.4,77.277,80.6,1.402,80.614,73.4,68.2,1.114,1.056,33.867,0.8,36.0,8.0,145.0,42.0,39.0,253.0,162.0,7.0,98.0,301.0,67.0,234.0,234.0,67.0,265.0,73.0,220.0,20.0,247.0,144.0,17.0,114.0,336.0,76.0,270.0,13.0,333.0,231.0,69.0,65.0,254.0,12.0,44.0,130.0,19.0,272.0,9.0,,,,,,,,,,,
2009,P10,23.0,5.0,1.0,126.0,9.0,Arizona St.,6.0,32.0,60.4248,331.0,58.5891,332.0,113.584,9.0,117.682,6.0,98.1255,96.0,94.244,38.0,23.4381,11.0,24.3,117.2,92.9,0.935,33.0,24.0,9.0,72.72727,56.3,46.6,38.0,30.4,18.7,19.7,29.9,69.7,30.3,70.1,60.7,57.5,46.3,36.6,31.4,6.3,7.2,65.6,56.1,55.3,44.7,63.4,36.6,60.9,76.895,79.847,1.569,46.257,74.0,73.4,1.13,0.976,32.67,4.8,11.0,5.0,36.0,12.0,2.0,63.0,132.0,48.0,63.0,228.0,264.0,70.0,70.0,264.0,331.0,2.0,103.0,71.0,36.0,283.0,65.0,7.0,235.0,330.0,15.0,59.0,286.0,331.0,121.0,140.0,208.0,62.0,32.0,335.0,9.0,95.0,20.0,,,,,,,,,,,
2009,AE,3.0,6.0,2.0,125.0,16.0,Binghamton,15.0,64.0,66.9519,145.0,66.5996,94.0,103.334,137.0,101.747,184.0,98.5663,106.0,102.618,174.0,-0.87142,177.0,-1.1,100.8,101.9,0.469,30.0,22.0,8.0,73.33333,49.0,46.3,41.8,41.5,19.5,21.6,31.9,65.1,34.9,68.1,67.3,48.7,45.2,33.1,32.4,11.1,9.3,49.9,55.2,66.9,33.1,68.1,31.9,68.5,75.646,77.966,1.92,1.026,68.6,69.8,1.026,0.983,8.089,-4.5,173.0,176.0,191.0,173.0,168.0,54.0,44.0,278.0,101.0,122.0,207.0,263.0,263.0,207.0,144.0,141.0,68.0,214.0,68.0,67.0,208.0,261.0,207.0,184.0,165.0,211.0,137.0,97.0,288.0,327.0,93.0,284.0,183.0,232.0,144.0,107.0,329.0,,,,,,,,,,,
2009,ACC,2.0,8.0,4.0,124.0,18.0,Boston College,7.0,64.0,67.5681,130.0,64.7471,161.0,110.121,29.0,113.378,30.0,103.753,229.0,101.263,146.0,12.1159,64.0,13.0,112.3,99.3,0.805,33.0,22.0,11.0,66.66667,50.0,47.2,37.0,34.7,19.6,18.4,40.8,62.9,37.1,59.2,67.8,49.7,46.4,33.7,32.7,10.5,11.8,56.5,48.2,67.8,32.2,69.9,30.1,67.0,77.39,80.366,1.241,56.026,73.4,69.3,1.096,1.031,26.908,0.5,55.0,26.0,136.0,61.0,134.0,86.0,162.0,136.0,105.0,300.0,7.0,314.0,314.0,7.0,130.0,106.0,106.0,183.0,83.0,82.0,323.0,111.0,31.0,160.0,189.0,270.0,79.0,159.0,58.0,84.0,299.0,48.0,44.0,205.0,29.0,226.0,61.0,,,,,,,,,,,
2009,Horz,14.0,5.0,1.0,123.0,24.0,Butler,9.0,64.0,62.7537,296.0,61.9683,277.0,106.663,79.0,109.777,63.0,92.7027,15.0,93.6264,33.0,16.1506,35.0,15.3,108.6,93.3,0.852,30.0,25.0,5.0,83.33333,51.7,44.3,43.3,33.8,20.0,20.8,32.3,70.4,29.6,67.7,62.8,50.7,42.0,35.3,32.3,9.7,10.8,58.7,52.5,54.8,45.2,64.7,35.3,63.8,76.231,79.758,0.713,30.264,72.1,71.0,1.067,0.927,18.098,2.4,42.0,62.0,40.0,43.0,75.0,14.0,27.0,119.0,141.0,161.0,185.0,52.0,52.0,185.0,305.0,73.0,17.0,117.0,63.0,119.0,298.0,72.0,129.0,333.0,12.0,96.0,253.0,289.0,205.0,150.0,341.0,91.0,67.0,282.0,78.0,16.0,136.0,,,,,,,,,,,
2009,MWC,20.0,7.0,3.0,122.0,25.0,BYU,8.0,64.0,68.8705,85.0,68.4554,39.0,111.601,17.0,114.296,23.0,93.4846,22.0,92.6399,26.0,21.6562,19.0,21.3,113.8,92.5,0.916,31.0,24.0,7.0,77.41935,55.1,45.4,35.4,36.3,16.5,20.1,28.6,74.3,25.7,71.4,68.8,54.2,45.6,38.0,30.0,10.0,6.1,59.2,50.7,66.2,33.8,65.6,34.4,70.1,77.25,80.617,1.662,31.099,72.8,70.4,1.117,0.937,22.349,2.3,20.0,22.0,34.0,19.0,10.0,37.0,200.0,175.0,7.0,194.0,291.0,4.0,4.0,291.0,97.0,9.0,77.0,35.0,13.0,101.0,21.0,64.0,86.0,201.0,147.0,121.0,227.0,49.0,75.0,62.0,178.0,87.0,54.0,257.0,16.0,26.0,85.0,,,,,,,,,,,
2009,BW,11.0,7.0,3.0,121.0,29.0,Cal St. Northridge,15.0,64.0,71.75,25.0,71.325,12.0,101.819,164.0,101.374,197.0,97.0181,79.0,96.2591,61.0,5.11477,108.0,4.7,100.8,96.1,0.634,29.0,16.0,13.0,55.17241,51.6,48.1,34.3,42.8,24.4,23.9,36.8,67.9,32.1,63.2,71.6,50.4,47.7,36.0,32.5,7.7,6.7,53.3,57.6,66.4,33.6,61.8,38.2,73.0,76.332,79.923,2.441,6.747,69.0,73.5,1.023,0.973,16.261,-6.7,110.0,176.0,71.0,109.0,77.0,126.0,227.0,291.0,321.0,27.0,54.0,145.0,145.0,54.0,27.0,80.0,149.0,92.0,72.0,213.0,41.0,194.0,272.0,193.0,153.0,37.0,309.0,14.0,187.0,129.0,9.0,217.0,175.0,338.0,152.0,88.0,162.0,,,,,,,,,,,
2009,P10,23.0,7.0,3.0,120.0,30.0,California,7.0,64.0,66.2593,174.0,65.2261,149.0,112.094,13.0,116.839,12.0,101.753,185.0,98.6172,91.0,18.2213,27.0,18.6,115.7,97.1,0.882,32.0,22.0,10.0,68.75,54.1,48.9,34.3,32.8,17.9,18.6,32.2,69.6,30.4,67.8,66.3,50.3,47.5,43.4,34.9,4.9,8.1,57.3,49.9,73.8,26.2,72.1,27.9,67.4,77.005,80.435,1.558,60.144,75.6,70.7,1.115,1.015,32.972,3.2,28.0,11.0,83.0,30.0,19.0,158.0,227.0,92.0,30.0,295.0,191.0,75.0,75.0,191.0,183.0,85.0,142.0,1.0,216.0,324.0,119.0,95.0,63.0,35.0,311.0,321.0,24.0,143.0,110.0,80.0,214.0,41.0,14.0,268.0,18.0,193.0,15.0,,,,,,,,,,,
2009,SC,27.0,7.0,3.0,119.0,31.0,Chattanooga,16.0,64.0,70.9526,36.0,68.6926,36.0,105.072,97.0,104.271,135.0,106.381,279.0,108.116,285.0,-3.84568,209.0,-3.5,102.5,106.0,0.405,32.0,16.0,16.0,50.0,51.2,52.6,47.4,30.1,21.4,19.5,33.7,68.5,31.5,66.3,71.2,50.3,50.7,34.9,36.6,6.7,10.4,53.4,61.0,58.7,41.3,54.1,45.9,70.9,76.541,79.684,2.468,7.512,65.1,65.4,1.041,1.062,16.373,-9.4,207.0,142.0,267.0,206.0,89.0,310.0,5.0,38.0,221.0,240.0,138.0,123.0,123.0,138.0,33.0,85.0,275.0,131.0,294.0,265.0,285.0,186.0,318.0,321.0,26.0,1.0,344.0,32.0,159.0,161.0,6.0,204.0,283.0,23.0,110.0,286.0,158.0,,,,,,,,,,,
2009,ACC,2.0,5.0,1.0,118.0,33.0,Clemson,7.0,64.0,70.5245,42.0,67.3639,64.0,111.849,16.0,116.758,13.0,95.9776,57.0,96.4646,62.0,20.2938,22.0,20.9,115.8,94.9,0.908,31.0,23.0,8.0,74.19355,53.3,48.2,31.8,32.6,20.3,24.4,39.6,62.6,37.4,60.4,70.4,51.4,46.1,37.9,35.8,14.0,8.3,52.1,53.1,65.3,34.7,71.9,28.1,69.3,76.667,79.558,1.616,56.969,68.4,66.4,1.117,0.965,26.706,2.7,21.0,9.0,56.0,22.0,35.0,128.0,289.0,83.0,159.0,17.0,15.0,321.0,321.0,15.0,55.0,57.0,91.0,38.0,267.0,14.0,130.0,226.0,148.0,224.0,122.0,320.0,27.0,73.0,143.0,181.0,194.0,47.0,188.0,44.0,16.0,76.0,62.0,,,,,,,,,,,
2009,Horz,14.0,8.0,4.0,117.0,34.0,Cleveland St.,13.0,32.0,64.5586,259.0,63.1428,238.0,100.705,180.0,104.438,133.0,92.5419,13.0,92.7341,27.0,11.7042,72.0,10.5,102.1,91.6,0.777,32.0,22.0,10.0,68.75,46.9,45.9,37.1,37.1,19.3,24.5,33.5,66.1,33.9,66.5,64.6,47.1,44.5,31.0,32.8,9.2,9.8,58.3,54.4,71.7,28.3,69.6,30.4,65.1,76.246,79.069,1.997,14.271,70.5,68.2,1.006,0.927,20.688,-1.4,78.0,149.0,28.0,72.0,258.0,45.0,159.0,191.0,93.0,14.0,141.0,228.0,228.0,141.0,263.0,207.0,49.0,307.0,90.0,135.0,248.0,77.0,184.0,63.0,284.0,259.0,88.0,248.0,203.0,240.0,68.0,149.0,117.0,130.0,176.0,16.0,97.0,,,,,,,,,,,
2009,BE,8.0,7.0,3.0,116.0,40.0,Connecticut,1.0,4.0,67.6114,128.0,65.5863,125.0,111.344,20.0,114.597,20.0,91.4777,9.0,86.5571,3.0,28.0401,4.0,27.6,114.7,87.1,0.96,31.0,27.0,4.0,87.09677,51.1,42.5,45.1,19.3,18.2,17.3,39.9,68.7,31.3,60.1,67.8,50.8,40.5,34.7,31.3,17.8,8.4,56.2,49.9,76.5,23.5,69.5,30.5,68.0,78.134,82.734,2.167,82.019,67.7,70.9,1.11,0.918,32.844,8.7,4.0,15.0,4.0,3.0,91.0,2.0,14.0,1.0,47.0,325.0,13.0,111.0,111.0,13.0,130.0,69.0,4.0,140.0,32.0,2.0,137.0,117.0,63.0,11.0,334.0,256.0,93.0,120.0,16.0,1.0,36.0,6.0,215.0,278.0,21.0,10.0,19.0,,,,,,,,,,,
2009,Ivy,15.0,7.0,3.0,115.0,42.0,Cornell,14.0,64.0,66.4321,166.0,65.0003,154.0,109.048,43.0,108.108,84.0,96.7642,76.0,102.611,173.0,5.49712,104.0,5.5,106.3,100.8,0.648,28.0,19.0,9.0,67.85714,54.0,46.3,32.9,34.0,19.7,20.4,32.3,69.6,30.4,67.7,66.6,50.5,46.3,40.7,30.8,10.0,8.7,58.8,49.6,66.7,33.3,70.7,29.3,67.2,77.251,80.598,1.919,0.507,73.7,69.3,1.087,0.965,11.397,-4.8,103.0,90.0,163.0,105.0,20.0,54.0,266.0,121.0,111.0,181.0,185.0,75.0,75.0,185.0,167.0,76.0,103.0,6.0,25.0,101.0,160.0,69.0,58.0,187.0,158.0,290.0,57.0,151.0,74.0,66.0,94.0,295.0,37.0,205.0,43.0,76.0,275.0,,,,,,,,,,,
2009,A10,1.0,8.0,4.0,114.0,45.0,Dayton,11.0,32.0,65.4067,211.0,63.8365,207.0,102.337,153.0,103.115,155.0,93.129,17.0,93.6967,34.0,9.41849,83.0,9.6,101.2,91.6,0.759,33.0,26.0,7.0,78.78788,47.7,45.7,39.1,36.4,20.8,22.3,38.0,70.3,29.7,62.0,65.8,46.9,44.5,33.1,31.7,10.8,9.3,58.7,56.6,70.2,29.8,62.0,38.0,66.1,77.129,80.563,1.557,49.618,64.5,70.1,1.018,0.928,18.192,1.1,82.0,165.0,28.0,80.0,226.0,39.0,101.0,176.0,193.0,85.0,30.0,56.0,56.0,30.0,204.0,217.0,49.0,214.0,41.0,74.0,208.0,72.0,253.0,93.0,253.0,42.0,304.0,199.0,87.0,69.0,215.0,57.0,299.0,245.0,158.0,18.0,131.0,,,,,,,,,,,
2009,ACC,2.0,6.0,2.0,113.0,50.0,Duke,2.0,16.0,69.4428,72.0,65.5211,130.0,111.86,15.0,117.869,5.0,94.5432,34.0,92.541,25.0,25.3284,7.0,26.2,116.7,90.5,0.949,34.0,28.0,6.0,82.35294,50.9,47.4,41.1,30.9,17.7,23.6,37.7,66.8,33.2,62.3,69.5,50.2,46.1,34.9,34.1,9.8,10.0,50.3,43.8,65.0,35.0,74.2,25.8,68.3,77.839,80.728,1.702,93.797,72.3,69.0,1.118,0.94,31.839,7.8,6.0,6.0,17.0,7.0,104.0,95.0,52.0,55.0,27.0,36.0,31.0,208.0,208.0,31.0,77.0,89.0,91.0,131.0,168.0,112.0,266.0,252.0,8.0,236.0,113.0,339.0,7.0,105.0,33.0,53.0,165.0,1.0,64.0,183.0,14.0,30.0,27.0,,,,,,,,,,,
2009,ASun,5.0,6.0,2.0,112.0,51.0,East Tennessee St.,16.0,64.0,72.0075,20.0,68.8103,35.0,107.79,64.0,106.255,105.0,96.8366,77.0,101.161,141.0,5.09407,109.0,4.0,103.9,99.9,0.611,32.0,22.0,10.0,68.75,51.3,47.9,39.8,32.1,19.1,22.7,32.0,68.2,31.8,68.0,72.6,51.4,46.9,34.2,32.9,10.9,6.2,44.9,52.0,70.8,29.2,57.6,42.4,71.3,76.678,79.173,1.917,3.021,71.3,69.1,1.067,0.958,8.955,-5.9,119.0,119.0,147.0,118.0,87.0,119.0,83.0,77.0,80.0,62.0,203.0,133.0,133.0,203.0,16.0,57.0,120.0,161.0,94.0,72.0,24.0,331.0,119.0,79.0,267.0,3.0,342.0,26.0,142.0,225.0,96.0,255.0,93.0,188.0,78.0,58.0,319.0,,,,,,,,,,,
2009,ACC,2.0,6.0,2.0,111.0,58.0,Florida St.,5.0,64.0,68.3576,104.0,65.4367,135.0,100.327,186.0,105.685,111.0,94.8233,39.0,89.7283,7.0,15.9569,38.0,14.4,104.0,89.6,0.847,34.0,25.0,9.0,73.52941,49.2,44.5,39.2,36.1,22.9,22.6,35.0,64.1,35.9,65.0,68.2,48.1,42.0,34.3,32.7,16.0,8.3,52.1,47.7,66.4,33.6,63.7,36.3,67.2,78.686,82.19,1.372,81.218,72.3,68.9,1.002,0.95,32.5,5.0,51.0,118.0,9.0,46.0,162.0,16.0,99.0,171.0,288.0,66.0,93.0,290.0,290.0,93.0,113.0,167.0,17.0,155.0,83.0,6.0,130.0,226.0,26.0,193.0,153.0,64.0,281.0,151.0,3.0,5.0,262.0,9.0,64.0,177.0,184.0,42.0,23.0,,,,,,,,,,,
2009,WCC,33.0,5.0,1.0,110.0,68.0,Gonzaga,4.0,16.0,68.0126,111.0,66.4288,98.0,114.842,5.0,116.862,11.0,89.7464,5.0,90.9086,11.0,25.9534,5.0,25.7,114.6,88.9,0.949,30.0,25.0,5.0,83.33333,55.1,42.8,34.6,29.3,16.5,22.1,31.4,69.5,30.5,68.6,68.6,52.9,38.6,39.9,33.7,13.4,7.1,52.6,51.0,68.3,31.7,64.5,35.5,69.1,78.527,82.6,2.076,79.37,70.8,70.0,1.139,0.89,24.529,4.4,7.0,16.0,8.0,7.0,10.0,4.0,216.0,25.0,7.0,95.0,224.0,78.0,78.0,224.0,104.0,24.0,1.0,14.0,140.0,18.0,63.0,215.0,94.0,140.0,207.0,89.0,258.0,77.0,6.0,3.0,51.0,13.0,105.0,241.0,7.0,4.0,69.0,,,,,,,,,,,
2009,B10,6.0,5.0,1.0,109.0,78.0,Illinois,5.0,64.0,62.8633,295.0,61.8419,284.0,101.817,165.0,106.425,104.0,89.7271,4.0,87.3285,4.0,19.0963,23.0,19.0,106.3,87.3,0.906,33.0,24.0,9.0,72.72727,51.0,43.8,22.9,26.3,19.5,21.7,30.7,67.2,32.8,69.3,62.8,50.3,44.0,35.3,29.0,9.7,5.9,70.2,54.5,71.2,28.8,68.5,31.5,63.6,77.647,81.644,1.841,52.338,71.1,63.3,1.021,0.895,30.507,3.8,24.0,90.0,5.0,23.0,97.0,8.0,344.0,10.0,101.0,115.0,246.0,179.0,179.0,246.0,305.0,85.0,36.0,117.0,4.0,119.0,15.0,1.0,186.0,73.0,272.0,227.0,122.0,297.0,41.0,12.0,115.0,52.0,98.0,5.0,154.0,6.0,38.0,,,,,,,,,,,
2009,B12,7.0,8.0,4.0,108.0,86.0,Kansas,3.0,16.0,69.4385,73.0,66.4233,99.0,110.702,23.0,114.807,16.0,94.4339,30.0,91.6765,16.0,23.1309,13.0,23.8,114.4,90.6,0.936,32.0,25.0,7.0,78.125,53.6,44.6,40.2,36.6,20.9,19.7,37.0,70.9,29.1,63.0,69.5,52.1,41.6,38.0,33.5,11.5,8.1,59.8,57.3,69.9,30.1,65.5,34.5,68.2,77.107,81.413,0.883,78.001,72.8,71.7,1.106,0.943,30.532,5.4,12.0,19.0,19.0,11.0,29.0,21.0,72.0,180.0,199.0,228.0,51.0,39.0,39.0,51.0,77.0,42.0,9.0,35.0,128.0,51.0,119.0,56.0,263.0,102.0,245.0,117.0,233.0,110.0,95.0,18.0,334.0,18.0,54.0,306.0,22.0,34.0,37.0,,,,,,,,,,,
2009,BE,8.0,8.0,4.0,107.0,102.0,Louisville,1.0,8.0,69.5444,67.0,66.967,77.0,105.801,88.0,109.217,70.0,88.4266,3.0,83.849,2.0,25.3676,6.0,25.3,109.9,84.6,0.953,33.0,28.0,5.0,84.84848,51.9,44.0,32.2,31.4,19.7,23.6,34.7,68.2,31.8,65.3,69.2,50.5,43.2,36.0,30.4,15.7,8.9,61.9,52.6,62.4,37.6,69.6,30.4,68.7,77.328,80.996,1.718,81.722,64.3,67.9,1.064,0.887,31.05,8.0,8.0,49.0,2.0,5.0,67.0,10.0,284.0,60.0,111.0,36.0,101.0,133.0,133.0,101.0,84.0,76.0,26.0,92.0,19.0,8.0,178.0,30.0,134.0,278.0,68.0,259.0,88.0,89.0,65.0,40.0,155.0,7.0,301.0,114.0,81.0,3.0,35.0,,,,,,,,,,,
2009,SEC,28.0,5.0,1.0,106.0,105.0,LSU,8.0,32.0,68.3849,103.0,65.4797,134.0,108.799,47.0,110.576,52.0,95.0848,43.0,95.8662,55.0,14.7097,45.0,15.4,110.6,95.2,0.849,33.0,26.0,7.0,78.78788,49.6,45.0,36.1,34.9,17.6,19.2,37.6,69.6,30.4,62.4,68.1,47.5,44.4,36.9,31.1,15.0,7.4,57.1,40.1,72.8,27.2,70.4,29.6,66.7,77.882,80.533,2.24,44.729,71.8,68.8,1.091,0.954,21.393,2.4,41.0,38.0,60.0,44.0,148.0,32.0,187.0,143.0,23.0,255.0,33.0,75.0,75.0,33.0,119.0,192.0,46.0,63.0,30.0,10.0,77.0,102.0,1.0,48.0,298.0,283.0,63.0,168.0,28.0,72.0,28.0,64.0,81.0,170.0,38.0,50.0,93.0,,,,,,,,,,,
2009,BE,8.0,7.0,3.0,105.0,107.0,Marquette,6.0,32.0,69.4381,74.0,67.198,68.0,113.189,10.0,117.058,8.0,99.0492,115.0,96.076,59.0,20.9824,20.0,21.6,116.4,94.8,0.914,33.0,24.0,9.0,72.72727,51.7,50.9,45.0,30.5,16.7,22.1,34.7,69.2,30.8,65.3,69.8,51.3,50.1,34.9,35.0,8.0,8.6,58.5,54.8,65.2,34.8,65.5,34.5,69.5,75.626,78.694,2.408,52.618,72.0,67.1,1.125,0.991,29.86,3.4,17.0,7.0,55.0,20.0,75.0,256.0,15.0,49.0,8.0,95.0,101.0,90.0,90.0,101.0,66.0,59.0,257.0,131.0,224.0,198.0,153.0,74.0,193.0,227.0,120.0,117.0,233.0,68.0,292.0,283.0,10.0,51.0,73.0,76.0,11.0,125.0,46.0,,,,,,,,,,,
2009,ACC,2.0,7.0,3.0,104.0,109.0,Maryland,10.0,32.0,68.7256,93.0,65.5865,124.0,103.206,139.0,108.705,76.0,98.943,113.0,95.4167,47.0,13.2883,55.0,13.3,107.4,94.1,0.821,33.0,20.0,13.0,60.60606,46.8,47.5,27.7,29.8,17.9,22.5,35.0,63.1,36.9,65.0,68.8,45.7,45.5,33.1,34.4,10.9,9.5,55.9,52.0,72.1,27.9,66.1,33.9,68.0,77.432,79.031,1.577,71.963,76.8,68.4,1.026,0.983,31.613,0.1,54.0,77.0,47.0,54.0,261.0,98.0,334.0,34.0,30.0,74.0,93.0,311.0,311.0,93.0,97.0,264.0,72.0,214.0,183.0,72.0,226.0,124.0,119.0,57.0,289.0,137.0,212.0,120.0,55.0,245.0,205.0,25.0,9.0,143.0,144.0,107.0,28.0,,,,,,,,,,,
2009,CUSA,13.0,7.0,3.0,103.0,111.0,Memphis,2.0,16.0,67.7431,121.0,64.5834,170.0,108.992,44.0,110.759,49.0,83.4843,1.0,81.3187,1.0,29.4398,2.0,27.6,109.4,81.8,0.966,34.0,31.0,3.0,91.17647,49.3,40.4,39.7,34.3,18.2,23.0,38.2,69.7,30.3,61.8,67.9,49.9,39.0,32.0,29.3,15.8,6.9,53.2,48.9,69.0,31.0,71.6,28.4,67.8,78.804,81.11,1.813,77.707,69.6,68.9,1.086,0.834,22.225,6.9,4.0,55.0,1.0,1.0,158.0,1.0,86.0,128.0,47.0,51.0,26.0,70.0,70.0,26.0,123.0,95.0,2.0,261.0,8.0,7.0,53.0,197.0,46.0,121.0,225.0,317.0,30.0,130.0,2.0,33.0,127.0,19.0,147.0,177.0,44.0,1.0,90.0,,,,,,,,,,,
